appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,owners_variance,players_forever,players_forever_variance,players_2weeks,players_2weeks_variance,average_forever,average_2weeks,median_forever,median_2weeks,price
375900,Trackmania Turbo,Nadeo,Ubisoft,17,665,408,61,43693,6442,39721,6142,2731,1610,697,145,374,203,3999
346270,Fortune's Tavern - The Fantasy Tavern Simulator!,"Michael Flynn, Elizabeth Flynn",FlynnFour Games,,83,117,0,36990,5927,8689,2872,0,0,63,0,25,0,499
673780,Mad Arkanoid,,,11,26,22,61,35749,5827,5958,2378,0,0,69,0,47,0,99
408740,Pro Gamer Manager,Raptor Claw Games,501 Industries,9,368,358,49,36742,5907,33763,5662,0,0,553,0,308,0,999
631660,Immersion Chess,Immersion,Immersion,32,55,21,72,41211,6256,27060,5069,725,1420,31,12,12,12,0
485980,Syrian Warfare,Cats Who Play,Cats Who Play,68,1310,166,88,35997,5847,32274,5536,3972,1942,812,169,246,257,494
268200,Antisquad,InsGames,INSGAMES LIMITED,13,151,118,59,44686,6514,30288,5363,0,0,282,0,142,0,599
580910,idleBeer,Victor Corradi,Corradi Games,3,12,21,20,33763,5662,32274,5536,0,0,313,0,325,0,99
292200,Crazy Plant Shop,Filament Games,Filament Games,35,173,58,77,39970,6161,22095,4581,0,0,133,0,88,0,499
222710,Music Creator 6 Touch,,,,0,0,0,39225,6103,35749,5827,725,1420,1170,108,153,108,0
381170,Lost in Paradise,Elev8 Games,Elev8 Games,9,26,26,41,34011,5683,22343,4606,0,0,227,0,204,0,299
11900,LUMINES,Q Entertainment Inc.,Q Entertainment Inc.,47,40,10,79,36742,5907,25074,4880,725,1420,191,89,45,89,999
341870,TEMBO THE BADASS ELEPHANT,Game Freak,SEGA,37,297,96,75,44438,6496,28301,5184,740,1449,100,20,50,20,1499
409590,KINGDOMS,Oreol,Oreol,20,737,429,62,36742,5907,33763,5662,1887,1651,366,476,166,793,999
302360,Tex Murphy: The Pandora Directive,Access Software,Nightdive Studios,92,20,1,100,43942,6460,3724,1880,0,0,508,0,297,0,999
359600,Assassins Creed Chronicles: Russia,Climax Studios,Ubisoft Entertainment,24,195,96,66,42204,6331,19116,4261,1738,1284,308,391,137,366,999
609150,STAR OCEAN - THE LAST HOPE - 4K & Full HD Remaster,"Square Enix, tri-Ace",Square Enix,30,383,149,71,44438,6496,32274,5536,2234,1456,802,371,250,459,2099
599750,Crisis in the Kremlin,Kremlingames,Kremlingames,57,507,92,83,36990,5927,35501,5806,6703,2523,488,370,406,443,499
336090,Sky Mercenaries,PolarityFlow,PolarityFlow,33,74,27,70,41707,6293,28798,5229,0,0,182,0,202,0,999
339820,Starwalker,MP Game Studios,MP Game Studios,,11,18,0,40963,6237,38728,6064,6951,2569,244,251,249,264,199
32120,Chainz 2: Relinked,MumboJumbo,MumboJumbo,,22,13,0,45431,6568,4717,2116,740,1449,6642,165,47,165,999
403510,Fairy Tale Mysteries 2: The Beanstalk,GOGII Games,Artifex Mundi,45,146,37,75,41956,6312,29791,5319,1540,2133,308,15,246,29,999
421730,Block N Load PTR,,,,0,0,0,41211,6256,755,1044,0,0,1,0,1,0,
593670,Sponchies,TrerPlay,TrerPlay,,20,0,0,34508,5725,32770,5578,3724,1880,255,290,269,300,99
211900,Conquest of Elysium 3,Illwinter Game Design,Illwinter Game Design,49,231,53,79,44438,6496,28053,5161,0,0,781,0,153,0,999
270760,Realms of Arkania 3 - Shadows over Riva Classic,attic Entertainment Software GmbH,United Independent Entertainment GmbH,54,30,6,87,36742,5907,15889,3884,0,0,183,0,115,0,399
581710,Stickmageddon,SadFish,SadFish,2,7,15,18,41211,6256,40963,6237,0,0,241,0,261,0,99
626510,LoveKami -Useless Goddess-,MoeNovel,MoeNovel,49,63,14,84,37984,6006,7696,2703,1540,2133,406,76,218,126,1299
216090,Go Home Dinosaurs!,Fire Hose Games,Fire hose Games,89,317,18,94,30039,5341,24081,4782,740,1449,376,89,200,89,999
294660,Putt-Putt Saves the Zoo,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",92,291,13,96,41956,6312,24578,4831,740,1449,194,1,54,1,699
575830,rooMaze,ChairKilling,Sometimes You,21,76,42,72,37487,5966,31281,5450,1494,1462,243,72,261,99,139
432310,Virtual Pool 4 Multiplayer,Celeris,Celeris,7,18,20,47,43197,6405,9930,3071,770,1508,97,11,5,11,0
618540,Slug Blast,CASGames,CASGames,,3,1,0,35253,5786,34260,5704,0,0,234,0,210,0,99
353990,Parvaneh: Legacy of the Light's Guardians,Bearded Bird Game Studio,KISS ltd,21,29,16,61,38728,6064,21847,4555,755,1044,219,212,237,212,999
421810,OH! RPG!,RosePortal Games,Aldorlea Games,39,248,77,63,37487,5966,22840,4657,770,1508,185,1,82,1,299
745850,KARAKARA2,calme,Sekai Project,92,233,10,97,43693,6442,10675,3184,1099,1241,256,33,175,65,999
454100,Dungeon Escape,Alexey Roenko,Alexey Roenko,45,319,81,78,35997,5847,22343,4606,745,841,170,16,150,16,399
354160,WRC 5 FIA World Rally Championship,Kylotonn Racing Games,"Bigben Interactive, Plug In Digital",10,233,213,45,39225,6103,35253,5786,740,1449,398,4,118,4,999
344630,Princess Evangile All Ages Version,MOONSTONE,MangaGamer,74,153,17,92,40714,6218,11916,3364,1540,2133,1522,72,529,109,3499
366230,BASEBALL STARS 2,"SNK CORPORATION, DotEmu",SNK CORPORATION,37,30,10,83,38977,6084,3724,1880,0,0,66,0,24,0,799
391170,Void Invaders,VoidDev,Black Shell Media,71,269,33,91,36494,5887,23585,4732,770,1508,213,2,168,2,299
695350,Time Ninja Sakura,,,,9,16,0,36246,5867,5710,2328,740,1449,81,775,9,775,99
286220,Pier Solar and the Great Architects,WaterMelon,WaterMelon,18,58,35,70,36246,5867,13158,3535,0,0,227,0,60,0,1499
368980,Force of Elements,"Wicked Fun, Inc.","Wicked Fun, Inc.",11,45,37,54,39473,6123,6455,2476,0,0,208,0,21,0,0
311910,DIG IT! - A Digger Simulator,Cape Copenhagen,rondomedia GmbH,13,70,52,55,37239,5947,27557,5116,1887,1651,385,21,163,30,1799
335320,Bet On Soldier,Kylotonn,Microids,26,83,39,78,38480,6045,6455,2476,0,0,211,0,52,0,799
323280,Sea Legends: Phantasmal Light Collector's Edition,Shaman Games Studio,"1C Company, Shaman Games Studio",45,49,13,76,40963,6237,6206,2428,770,1508,303,50,221,50,499
366700,Breakout Invaders,DreamsSoftGames,DreamsSoftGames,,29,27,0,31529,5472,2234,1456,0,0,51,0,79,0,399
262750,GoD Factory: Wingmen,Nine Dots Studio,Nine Dots Studio,27,213,92,65,40218,6180,23833,4757,0,0,296,0,106,0,1999
281820,Explodemon,Curve Studios,Curve Digital,32,42,16,80,35253,5786,7199,2615,0,0,117,0,66,0,899
509560,Heroes of Dire,Spellbook,www.Spellbook.com,27,119,53,69,42949,6386,21350,4503,740,1449,491,41,23,41,0
454460,JiPS,Trazzy Entertainment,Trazzy Entertainment,32,29,11,72,44935,6532,42700,6368,2234,1456,307,284,297,308,299
506730,Dinosaur Forest,Racing Bros,ANPA.US,11,196,170,53,45431,6568,22095,4581,1121,1266,123,214,83,219,199
525460,Sullen: Light is Your Friend,"FranticDreamer, SpoNk","FranticDreamer, SpoNk",,4,1,0,42949,6386,42452,6349,0,0,258,0,271,0,499
501480,Lost Socks: Naughty Brothers,Nerf Game Co. Ltd.,Nerf Game Co. Ltd.,82,39,3,91,35004,5766,33267,5621,0,0,411,0,424,0,999
581980,Candy Machine,Colossal Wreck,Colossal Wreck,1,9,22,26,34011,5683,33763,5662,1490,1189,265,281,270,327,899
46770,Making History II: The War of the World,Muzzy Lane Software,Factus Games,41,190,54,78,40714,6218,28798,5229,755,1044,3537,4884,312,4884,1499
571260,THE KING OF FIGHTERS XIV STEAM EDITION,"SNK CORPORATION, Abstraction Games",SNK CORPORATION,54,948,187,82,39473,6123,35997,5847,6703,2523,1162,90,296,58,5999
388800,Azure Striker Gunvolt,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",62,641,103,85,36742,5907,27805,5139,2220,2510,335,39,157,48,1499
269350,Montas,Organic Humans,Organic Humans,8,70,74,45,35749,5827,6703,2523,0,0,42,0,22,0,999
428510,Solitaire Christmas. Match 2 Cards,Creobit,8Floor,,28,10,0,37487,5966,33267,5621,6951,2569,285,304,309,319,499
317300,Roommates,Winter Wolves,Winter Wolves,37,123,40,90,41707,6293,21847,4555,740,1449,216,40,139,40,2499
11560,Maelstrom: The Battle for Earth Begins,KDV Games,Codemasters,15,61,41,61,45183,6550,11668,3329,0,0,212,0,45,0,499
545410,A Trip to Yugoslavia: Director's Cut,"Piotr Bunkowski, Hades Productions",Sometimes You,29,63,26,82,38728,6064,32025,5515,770,1508,221,6,241,6,99
584170,Freedom Locomotion VR,Huge Robot,Huge Robot,71,124,15,89,45680,6586,30536,5385,1465,1434,24,14,13,25,0
327380,Sid Meier's Pirates! Gold Plus (Classic),"MicroProse Software, Inc","Retroism, Nightdive Studios",29,26,11,70,37984,6006,9682,3032,725,1420,95,192,16,192,699
289240,Perimeter: Emperor's Testament,K-D Lab,1C Company,14,10,7,75,33763,5662,4220,2002,0,0,201,0,129,0,399
46830,Ironclads: Anglo Russian War 1866,Totem games,Strategy First,4,10,16,40,36494,5887,3476,1816,0,0,1075,0,30,0,999
256070,Truck Racer,Kylotonn Entertainment,"Plug In Digital, Bigben Interactive",32,123,47,64,41459,6275,13406,3568,0,0,114,0,15,0,999
423760,Hit Tank PRO,Bacq Stellan,OtakuMaker.com,,68,42,0,34260,5704,22591,4632,0,0,205,0,211,0,299
46840,Ironclads: Chincha Islands War 1866,Totem Games,Strategy First,,3,12,0,35501,5806,1832,1603,0,0,594,0,1168,0,999
423550,Day D: Tower Rush,Creobit,8Floor,39,62,19,60,36990,5927,28550,5207,6206,2428,241,271,272,308,499
266390,Farm for your Life,Hammer Labs,Hammer Labs,49,416,94,79,36990,5927,30536,5385,1121,1266,588,202,363,320,999
292240,"Spy Fox 2 ""Some Assembly Required""",Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",86,77,5,93,35749,5827,17130,4033,725,1420,254,30,93,30,699
464350,Screeps,Screeps,Screeps,71,598,69,89,37735,5986,35004,5766,1465,1434,4432,572,1059,594,1499
393200,Bad Rats Show,Invent4 Entretenimento,Strategy First,57,454,83,86,36494,5887,16633,3974,770,1508,203,10,62,10,199
449210,Verdict Guilty -  ,Retro Army Limited,Retro Army Limited,49,237,53,83,30784,5407,21598,4529,725,1420,146,1,151,1,299
338140,Venetica - Gold Edition,Deck13,Deck13,45,186,48,79,35749,5827,19364,4288,0,0,479,0,212,0,999
545820,Wanderland,Artogon,Jetdogs Studios,10,76,68,52,34011,5683,7199,2615,755,1044,446,21,59,21,0
302370,Tex Murphy: Overseer,Access Software,Nightdive Studios,3,8,15,18,42204,6331,2979,1682,725,1420,146,1,219,1,999
315320,Skilltree Saga,Silent Dreams,Headup Games,2,46,99,37,35004,5766,7944,2746,0,0,267,0,126,0,999
619330,Duck Hunting,Alekseev,Alekseev,23,10,5,64,42452,6349,42452,6349,0,0,254,0,259,0,399
270750,Realms of Arkania 2 - Star Trail Classic,attic Entertainment Software GmbH,United Independent Entertainment GmbH,47,25,6,93,36990,5927,15640,3854,725,1420,242,1,157,1,399
314230,Rodina,Elliptic Games,Elliptic Games,86,997,69,93,32274,5536,30288,5363,1490,1189,553,54,274,56,1499
50820,Max and the Magic Marker,Press Play,The Games Company,33,34,12,84,41956,6312,17875,4120,0,0,116,0,46,0,0
653210,Prisoner,Polovey Alexander,Polovey Alexander,,15,8,0,32025,5515,2483,1535,0,0,9,0,13,0,299
348470,SAMURAI WARRIORS 4-II,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",43,697,189,78,45680,6586,42949,6386,1241,1085,1429,83,689,90,4999
269150,Luxuria Superbia,Tale of Tales,Tale of Tales,32,159,60,84,43693,6442,8937,2913,0,0,44,0,20,0,699
502820,Batman: Arkham VR,Rocksteady Studios,Warner Bros. Interactive Entertainment,39,495,154,73,36494,5887,30784,5407,1241,1085,165,32,104,56,1999
333640,Caves of Qud,Freehold Games,Freehold Games,97,1108,29,97,41459,6275,37735,5986,1986,1373,1551,603,251,922,999
507080,Baseball Mogul Diamond,"Sports Mogul, Inc.","Sports Mogul, Inc.",29,17,7,90,35004,5766,1738,1284,770,1508,46,1,84,1,1199
275830,7 Wonders: Magical Mystery Tour,MumboJumbo,MumboJumbo,78,45,4,100,39721,6142,4469,2060,0,0,1153,0,279,0,699
288930,The Charnel House Trilogy,Owl Cave,Owl Cave,52,341,74,81,37487,5966,20854,4450,0,0,168,0,153,0,599
294060,Aaru's Awakening,Lumenox ehf,Lumenox ehf,32,82,31,68,29046,5252,5213,2225,740,1449,93,8,107,8,1499
258030,EARTHLOCK: Festival of Magic,Snowcastle Games,Snowcastle Games,30,292,119,68,43693,6442,28798,5229,0,0,372,0,93,0,0
397770,Meridian: Age of Invention,Mirball Games,Alawar Entertainment,41,49,14,66,28053,5161,20109,4370,740,1449,206,40,208,40,299
319140,Xeodrifter,Renegade Kid,Good Shepherd Entertainment,33,362,133,73,43445,6423,17378,4062,0,0,143,0,82,0,999
102810,Gatling Gears,Vanguard Games,Vanguard Games,52,82,18,80,38232,6025,18868,4233,0,0,164,0,106,0,999
654830,Athopiu - The Final Rebirth of Hopeless Incarnate,TeamAthopiu,ArcaneRaise,1,11,29,9,37735,5986,2198,1756,0,0,2,0,2,0,499
266550,Spark Rising,Wicked Loot,Wicked Loot,4,30,44,46,35749,5827,7944,2746,0,0,31,0,21,0,0
4470,Silverfall: Earth Awakening,Monte Cristo,Focus Home Interactive,24,29,14,68,37487,5966,18371,4177,0,0,395,0,34,0,999
588690,"Peace, Death!",AZAMATIKA,AZAMATIKA,89,812,49,93,37239,5947,34508,5725,3774,2336,220,114,156,68,499
287580,Pandora: First Contact,Proxy Studios,Slitherine Ltd.,22,326,170,64,39473,6123,32274,5536,747,1034,750,137,401,137,2999
444940,UBERMOSH:BLACK,Walter Machado,Walter Machado,86,182,12,93,38480,6045,10427,3147,0,0,57,0,17,0,99
92700,Shadow Harvest: Phantom Ops,Black Lion Studios,Viva Media,2,38,75,29,42700,6368,23585,4732,0,0,224,0,39,0,999
375320,Colortone,Kirill Kupryakhin,Kirill Kupryakhin,16,45,29,57,34508,5725,31032,5429,27557,5116,257,256,269,270,224
324110,Moto Racer Collection,Microids,Microids,10,37,33,45,33267,5621,11172,3257,770,1508,9,1,1,1,999
661000,Flow:The Sliding,Cubamano,EasyGames,37,116,38,77,35253,5786,5958,2378,740,1449,81,879,8,879,99
562330,Dwarflings,Starwind Games,Starwind Games,54,31,6,88,35253,5786,32274,5536,0,0,274,0,271,0,399
288370,Strike Suit Zero: Director's Cut,Born Ready Games,Born Ready Games,45,215,57,78,38977,6084,25322,4904,770,1508,386,39,111,39,1999
7840,Death Track: Resurrection,Sky Fallen,1C Company,5,33,47,46,42452,6349,9682,3032,0,0,171,0,48,0,299
21010,Watchmen: The End is Nigh,Deadline Games,Warner Bros. Interactive Entertainment,22,222,115,65,38480,6045,26564,5023,0,0,124,0,73,0,499
598530,Naev,Naev Team,Naev Team,39,73,23,76,31529,5472,22095,4581,0,0,67,0,9,0,0
259470,Particulars,SeeThrough Studios,Surprise Attack,26,52,24,78,38977,6084,21102,4476,0,0,188,0,189,0,599
567600,RYAN BLACK,Trazzy Entertainment,Trazzy Entertainment,7,15,17,41,38480,6045,35997,5847,2979,1682,255,244,271,276,299
343170,Cyberpunk 3776,Peter Hann,Peter Hann,,22,20,0,33018,5600,6455,2476,0,0,19,0,13,0,999
350070,Environmental Station Alpha,"Arvi Teikari, Roope Mäkinen",Hempuli Oy,82,425,35,91,37984,6006,17875,4120,0,0,503,0,200,0,799
525100,SLIVER.tv,SLIVER.tv,SLIVER.tv,11,18,15,54,31032,5429,9186,2953,725,1420,2,1,1,1,0
418280,Retaliation,"Cameron Baxter, Billy Jazz Hills Stickley",Cameron Baxter,1,24,61,28,39473,6123,5710,2328,0,0,71,0,17,0,0
662700,Chop and Drop VR,"Designing Digitally, Inc.","Designing Digitally, Inc.",29,19,8,70,38728,6064,21847,4555,770,1508,9,1,2,1,0
459170,Discovr Egypt: King Tut's Tomb,Discovr Labs,Discovr Labs,11,20,17,54,43445,6423,8689,2872,1540,2133,18,5,7,7,0
390520,PewDiePie: Legend of the Brofist,Outerminds Inc.,Outerminds Inc.,68,933,122,89,41211,6256,39721,6142,755,1044,305,42,229,42,799
451840,Out of Ammo,RocketWerkz,RocketWerkz,62,485,73,86,32522,5557,30288,5363,1510,1477,263,52,120,94,1499
254480,Obscure II (Obscure: The Aftermath),Hydravision Entertainment,Mighty Rocket Studio,45,202,53,77,46673,6657,16137,3915,770,1508,160,4,64,4,999
568130,Gum Guy,Nickana Studio,Nickana Studio,,10,3,0,42204,6331,41956,6312,3081,3017,454,456,453,455,399
612470,Bio Inc. Redemption,DryGin Studios,DryGin Studios,74,489,50,90,42949,6386,39970,6161,4717,2116,314,111,210,83,1299
259570,EDEN STAR,Flix Interactive,Flix Interactive,43,620,168,78,38728,6064,36990,5927,740,1449,416,32,196,32,1999
322780,Worlds Adrift,Bossa Studios,Bossa Studios,30,978,387,71,34508,5725,33267,5621,5462,2277,1894,372,914,260,3499
268320,Grapple,Tuesday Society,"Midnight City, Majesco Entertainment",82,237,19,92,32274,5536,24578,4831,770,1508,170,21,165,21,799
301670,Salammb: Battle for Carthage,Cryo Interactive,Microids,52,33,7,79,32770,5578,2731,1610,0,0,53,0,37,0,499
767420,Wauies - The Pet Shop Game,upjers,upjers,14,55,39,58,35501,5806,27308,5092,3227,1750,368,497,28,72,0
289820,Dracula 2: The Last Sanctuary,Microids,Microids,1,28,94,25,37984,6006,5213,2225,0,0,70,0,78,0,499
595140,Immortal Redneck,Crema,Crema,89,733,46,93,33515,5642,32025,5515,3724,1880,556,219,322,194,997
508960,SizeBlock,Egor Magurin,Atriagames,22,79,41,33,31529,5472,25074,4880,0,0,342,0,385,0,199
317510,Beyond Gravity,Qwiboo Ltd,Qwiboo Ltd,68,784,102,89,36246,5867,27805,5139,0,0,123,0,83,0,199
356270,Cuban Missile Crisis,G5 Software,1C Company,33,65,23,72,34260,5704,11172,3257,770,1508,502,787,113,787,499
657740,Ballistic Attack,YarGri,YarGri,37,105,35,75,37239,5947,3476,1816,0,0,39,0,48,0,99
673900,Avem33,WaVR,WaVR,18,17,10,62,38232,6025,26564,5023,740,1449,3193,18967,1,18967,0
535520,Nidhogg 2,Messhof,Messhof,45,297,78,77,37735,5986,35501,5806,1738,1284,166,64,108,111,1499
419460,"That Dragon, Cancer",Numinous Games,Numinous Games,74,919,94,90,39970,6161,28798,5229,2960,2899,120,57,91,58,999
497560,Crimson Sword Saga: The Peloran Wars,"David Nguyen, David Chang",OtakuMaker,,6,4,0,35997,5847,35004,5766,0,0,224,0,212,0,99
449780,Jacob,Duck Duck Zeus,Centre For Longitudinal Studies,1,16,57,21,37487,5966,6703,2523,0,0,8,0,5,0,0
264340,Major Mayhem,Rocket Jump,Rocket Jump,54,211,43,93,45431,6568,28053,5161,0,0,220,0,123,0,499
303690,FATE: The Cursed King,WildTangent,WildTangent,43,118,32,88,40963,6237,23833,4757,740,1449,701,8,158,8,799
450850,Cube Land Arena,Camaquem,Camaquem,4,17,27,35,34508,5725,28053,5161,0,0,372,0,401,0,199
252830,Claire,Hailstorm Games,Hailstorm Games,27,205,89,71,43445,6423,23336,4708,0,0,128,0,79,0,999
431180,WolfQuest,eduweb,eduweb,65,656,96,86,40466,6199,39225,6103,4717,2116,852,253,283,158,999
502280,BERSERK and the Band of the Hawk,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",47,822,199,79,35997,5847,33515,5642,1241,1085,823,31,555,40,5999
655930,Merri Puzzle,Merriman Games,Merriman Games,,9,16,0,35253,5786,2642,1954,0,0,114,0,171,0,99
395420,The Dwarf Run,Alexander Mirdzveli,Alexander Mirdzveli,37,83,27,78,33763,5662,17130,4033,770,1508,450,19,258,19,899
429950,ABO MANDO,UNDEAD,"Andrés Calva, Luis Calva",,17,46,0,37239,5947,33018,5600,0,0,309,0,289,0,199
434220,Bear Haven Nights,SunRay Games,SunRay Games,59,36,6,92,38232,6025,35997,5847,0,0,219,0,212,0,499
361020,Luxor HD,MumboJumbo,MumboJumbo,,28,4,0,41459,6275,5958,2378,1540,2133,2985,1259,148,2478,999
385020,AoF Chess Club 2.0,NSE Circuit,NSE Circuit,3,12,21,30,43445,6423,40963,6237,0,0,258,0,272,0,199
434020,Last Hope - Tower Defense,JE Software,JE Software,59,202,35,84,29046,5252,12909,3501,725,1420,1427,3072,418,3072,899
289200,Ascension to the Throne,DVS,1C Company,59,167,28,88,34011,5683,7944,2746,0,0,210,0,62,0,299
10530,Space Siege,Gas Powered Games,SEGA,8,51,52,51,45183,6550,23088,4682,0,0,227,0,64,0,1499
517160,Richie's Plank Experience,Toast,Toast,62,254,41,86,40218,6180,38728,6064,6951,2569,937,144,109,39,1499
256010,Jagged Alliance Flashback,Full Control,"Full Control, THQ Nordic",7,312,361,33,34260,5704,26812,5046,740,1449,778,151,186,151,1999
219800,Pro Cycling Manager 2013,Cyanide,Focus Home Interactive,30,86,34,71,32025,5515,28798,5229,740,1449,5472,13,1617,13,999
277510,Shiny The Firefly,Stage Clear Studios,"Merge Games, Headup Games",13,52,40,67,44438,6496,25571,4928,770,1508,141,4,81,4,999
776490,  The Disappearing of Gensokyo,MyACG Studio,MyACG Studio,62,1386,225,87,43693,6442,39970,6161,5462,2277,929,999,167,86,1099
262210,Last Knight: Rogue Rider Edition,Toco Games,Toco Games,52,154,32,84,36990,5927,24081,4782,0,0,196,0,129,0,799
397440,Lost Legends: The Weeping Woman Collector's Edition,Gunnar Games,Viva Media,,31,3,0,39225,6103,5213,2225,725,1420,208,38,229,38,1499
57000,NyxQuest: Kindred Spirits,Over the Top Games,Over the Top Games,74,79,8,91,35501,5806,17875,4120,0,0,87,0,42,0,299
670770,Stickman Wars,,,9,40,39,61,34260,5704,9682,3032,725,1420,13,1,3,1,99
496550,Noob Squad,Antonio Renna,Antonio Renna,6,188,233,41,26564,5023,19364,4288,0,0,149,0,146,0,99
12510,Prison Tycoon 3: Lockdown,"Gamebryo, Virtual Playground","ValuSoft, Retroism",0,15,86,15,41956,6312,21598,4529,0,0,415,0,89,0,999
485080,Megapolis,Lonely Troops,Lonely Troops,26,47,22,67,29791,5319,23088,4682,1986,1373,279,224,203,233,399
211780,Conflict Desert Storm,Pivotal Games,Square Enix,57,300,54,84,40714,6218,26067,4975,1132,1279,195,29,66,48,699
542550,Plankton,PanGuoJun,PanGuoJun,37,36,12,80,29791,5319,27805,5139,1540,2133,234,193,259,244,199
371880,Collider,Binary Cocoa,Binary Cocoa,,43,10,0,26067,4975,4469,2060,0,0,57,0,25,0,299
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",82,104,8,92,39225,6103,20854,4450,0,0,98,0,51,0,699
23390,FINAL FANTASY XI,,,,0,0,0,47417,6710,24081,4782,0,0,824,0,7,0,0
403120,THE GAME OF LIFE,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,29,140,58,69,35749,5827,33515,5642,1738,1284,302,183,114,268,499
546930,Machine Hunt,Racing Bros,ANPA.US,11,167,139,52,40466,6199,17130,4033,1738,1284,114,106,126,138,299
334470,Adventures of Robinson Crusoe,MagicIndie,MumboJumbo,,35,36,0,40714,6218,4220,2002,0,0,339,0,498,0,999
547090,Halloween Mysteries,"Vyacheslav Ozolnieks, Andrey Omelchenko, Andrey Kashin",Vyacheslav Ozolnieks,23,12,6,64,31281,5450,30039,5341,0,0,351,0,376,0,99
